transaction_id,account_id,security_id,transaction_type,transaction_date,settlement_date,quantity,price,amount,status
TXN00001444,AC000046,SEC00022,Sell,2025-07-04,2025-07-08,1134.00,82.15,-93996.54,Settled
TXN00001241,AC000046,SEC00006,Buy,2025-07-14,2025-07-16,198.00,48.46,9684.96,Settled
TXN00001300,AC000046,SEC00016,Buy,2025-07-14,2025-07-16,17.00,227.80,3877.89,Settled
TXN00000501,AC000036,,Interest,2025-08-05,2025-08-07,,,48280.57,Settled
TXN00000235,AC000036,SEC00049,Buy,2025-08-17,2025-08-19,33.00,447.70,14795.71,Settled
TXN00001004,AC000046,,Interest,2025-09-15,2025-09-17,,,2083.42,Settled
TXN00000054,AC000036,SEC00035,Dividend,2025-09-23,2025-09-25,,,1890.32,Settled
TXN00000248,AC000036,SEC00075,Sell,2025-10-13,2025-10-15,197.00,201.47,-39788.33,Settled
TXN00002446,AC000046,SEC00077,Dividend,2025-10-15,2025-10-17,,,845.08,Settled
TXN00001195,AC000036,SEC00058,Dividend,2025-11-02,2025-11-04,,,868.70,Settled
TXN00000471,AC000046,SEC00076,Buy,2025-11-07,2025-11-11,1966.00,116.74,230194.14,Settled
TXN00000196,AC000036,SEC00022,Sell,2025-12-02,2025-12-04,1378.00,79.52,-109977.03,Settled
TXN00001487,AC000036,SEC00101,Dividend,2025-12-11,2025-12-15,,,1175.44,Settled
TXN00001978,AC000046,SEC00096,Dividend,2025-12-11,2025-12-15,,,702.44,Settled
TXN00002795,AC000036,SEC00013,Sell,2025-12-12,2025-12-16,24.00,168.27,-4055.59,Settled
TXN00000187,AC000023,SEC00153,Dividend,2023-12-21,2023-12-25,,,1204.19,Settled
TXN00001196,AC000023,SEC00077,Sell,2024-01-04,2024-01-08,52.00,485.71,-25423.67,Settled
TXN00001031,AC000023,SEC00081,Buy,2024-02-03,2024-02-06,251.00,192.27,48409.12,Settled
TXN00000266,AC000023,SEC00064,Dividend,2024-02-23,2024-02-27,,,1828.42,Settled
TXN00001352,AC000023,,Fee,2024-04-07,2024-04-09,,,-7382.79,Settled
TXN00002633,AC000023,SEC00158,Sell,2024-04-24,2024-04-26,87.00,183.10,-15949.99,Settled
TXN00002677,AC000023,SEC00044,Dividend,2024-06-13,2024-06-17,,,141.90,Settled
TXN00000075,AC000023,SEC00002,Dividend,2024-09-17,2024-09-19,,,572.31,Settled
TXN00000727,AC000023,SEC00028,Dividend,2024-10-02,2024-10-04,,,414.68,Settled
TXN00002424,AC000023,SEC00089,Sell,2024-11-11,2024-11-13,1473.00,96.83,-143577.42,Settled
TXN00002292,AC000023,SEC00122,Sell,2024-12-02,2024-12-04,48.00,383.65,-18434.16,Settled
TXN00002072,AC000023,SEC00081,Sell,2024-12-30,2025-01-01,248.00,189.83,-47457.18,Settled
TXN00001353,AC000023,SEC00021,Dividend,2025-01-06,2025-01-08,,,1518.27,Settled
TXN00001024,AC000023,SEC00072,Dividend,2025-02-18,2025-02-20,,,256.40,Settled
TXN00002607,AC000023,SEC00133,Buy,2025-05-26,2025-05-28,91.00,395.49,36256.54,Settled
TXN00002019,AC000023,SEC00016,Sell,2025-06-10,2025-06-12,19.00,219.69,-4189.95,Settled
TXN00002726,AC000023,SEC00003,Dividend,2025-06-24,2025-06-26,,,1322.35,Settled
TXN00000721,AC000023,SEC00158,Buy,2025-07-14,2025-07-16,24.00,183.37,4408.08,Settled
TXN00001087,AC000023,SEC00058,Dividend,2025-07-16,2025-07-18,,,1411.53,Settled
TXN00002247,AC000023,SEC00146,Dividend,2025-07-28,2025-07-30,,,278.15,Settled
TXN00000874,AC000023,SEC00033,Dividend,2025-10-03,2025-10-07,,,658.42,Settled
TXN00000321,AC000016,SEC00032,Buy,2023-12-29,2024-01-02,289.00,91.29,26508.73,Settled
TXN00001376,AC000016,SEC00131,Sell,2024-02-02,2024-02-06,1640.00,32.67,-53894.62,Settled
TXN00000184,AC000016,,Interest,2024-02-15,2024-02-19,,,5832.24,Settled
TXN00001056,AC000016,SEC00118,Buy,2024-03-01,2024-03-05,68.00,54.03,3703.02,Settled
TXN00002087,AC000016,SEC00022,Buy,2024-04-03,2024-04-05,773.00,84.69,66054.25,Settled
TXN00000635,AC000016,SEC00073,Sell,2024-04-15,2024-04-17,55.00,159.68,-8805.93,Settled
TXN00002198,AC000016,SEC00159,Buy,2024-05-01,2024-05-03,151.00,199.90,30427.74,Settled
TXN00000718,AC000016,,Fee,2024-05-06,2024-05-08,,,-84.44,Settled
TXN00000504,AC000016,SEC00106,Buy,2024-06-17,2024-06-19,82.00,379.40,31403.19,Settled
TXN00000032,AC000016,SEC00115,Dividend,2024-07-01,2024-07-03,,,1979.08,Settled
TXN00002769,AC000016,SEC00126,Buy,2024-09-02,2024-09-04,1777.00,109.67,196372.33,Settled
TXN00000952,AC000016,,Interest,2024-11-13,2024-11-15,,,2592.37,Settled
TXN00001010,AC000016,SEC00049,Buy,2024-11-22,2024-11-26,51.00,439.44,22456.14,Settled
TXN00001261,AC000016,SEC00111,Sell,2025-01-17,2025-01-21,158.00,163.32,-25986.46,Settled
TXN00002325,AC000016,SEC00153,Sell,2025-02-04,2025-02-06,84.00,239.68,-20173.61,Settled
TXN00001035,AC000016,SEC00027,Sell,2025-03-17,2025-03-19,779.00,21.13,-16499.79,Settled
TXN00000875,AC000016,SEC00006,Buy,2025-04-26,2025-04-29,278.00,48.51,13584.53,Settled
TXN00002129,AC000016,SEC00076,Buy,2025-05-13,2025-05-15,313.00,112.18,35313.14,Settled
TXN00000464,AC000016,SEC00053,Buy,2025-08-13,2025-08-15,282.00,87.11,24723.38,Settled
TXN00002483,AC000016,SEC00136,Buy,2025-09-05,2025-09-09,163.00,353.37,57735.70,Settled
TXN00000359,AC000016,SEC00025,Sell,2025-09-09,2025-09-11,330.00,72.55,-24003.03,Settled
TXN00002617,AC000016,SEC00050,Buy,2025-09-16,2025-09-18,202.00,123.61,25087.69,Settled
TXN00000634,AC000016,SEC00082,Dividend,2025-11-28,2025-12-02,,,1648.37,Settled
TXN00001718,AC000018,SEC00138,Dividend,2024-01-01,2024-01-03,,,88.23,Settled
TXN00000273,AC000018,SEC00091,Buy,2024-01-04,2024-01-08,94.00,483.20,45643.34,Settled
TXN00000161,AC000018,,Interest,2024-01-15,2024-01-17,,,395.61,Settled
TXN00001043,AC000018,SEC00016,Buy,2024-01-15,2024-01-17,96.00,222.68,21455.34,Settled
TXN00000114,AC000018,,Fee,2024-01-16,2024-01-18,,,-3821.07,Settled
TXN00000943,AC000018,SEC00039,Dividend,2024-02-16,2024-02-20,,,291.84,Settled
TXN00001812,AC000018,SEC00023,Buy,2024-02-19,2024-02-21,53.00,262.68,13973.57,Settled
TXN00002358,AC000018,SEC00102,Buy,2024-03-08,2024-03-12,170.00,58.57,10009.66,Settled
TXN00001207,AC000018,SEC00069,Dividend,2024-03-11,2024-03-13,,,422.88,Settled
TXN00001173,AC000018,SEC00005,Sell,2024-04-12,2024-04-16,29.00,416.52,-12173.82,Settled
TXN00000806,AC000018,SEC00068,Dividend,2024-04-29,2024-05-01,,,229.95,Settled
TXN00001676,AC000018,SEC00169,Dividend,2024-05-24,2024-05-28,,,229.37,Settled
TXN00001591,AC000018,SEC00085,Buy,2024-06-25,2024-06-27,1260.00,115.25,145816.46,Settled
TXN00000052,AC000018,SEC00142,Sell,2024-07-10,2024-07-12,130.00,143.57,-18832.29,Settled
TXN00002088,AC000018,SEC00128,Buy,2024-08-09,2024-08-13,120.00,365.96,44044.91,Settled
TXN00000214,AC000018,SEC00096,Dividend,2024-08-19,2024-08-21,,,102.57,Settled
TXN00001469,AC000018,SEC00131,Buy,2024-09-09,2024-09-11,116.00,35.02,4076.60,Settled
TXN00001976,AC000018,SEC00108,Buy,2024-11-08,2024-11-12,75.00,452.44,34226.51,Settled
TXN00000334,AC000018,SEC00022,Buy,2024-11-13,2024-11-15,1593.00,85.19,137012.15,Settled
TXN00001775,AC000018,SEC00100,Dividend,2024-11-25,2024-11-27,,,184.55,Settled
TXN00001466,AC000018,SEC00031,Dividend,2024-11-27,2024-11-29,,,390.78,Settled
TXN00001629,AC000018,SEC00057,Buy,2024-12-02,2024-12-04,118.00,206.05,24527.95,Settled
TXN00001383,AC000018,SEC00048,Dividend,2025-03-19,2025-03-21,,,440.23,Settled
TXN00002471,AC000018,SEC00052,Dividend,2025-04-21,2025-04-23,,,244.30,Settled
TXN00000711,AC000018,,Fee,2025-04-27,2025-04-29,,,-11.90,Settled
TXN00002333,AC000018,SEC00113,Dividend,2025-04-30,2025-05-02,,,278.20,Settled
TXN00000663,AC000018,SEC00140,Sell,2025-05-01,2025-05-05,25.00,209.62,-5288.08,Settled
TXN00002768,AC000018,SEC00143,Buy,2025-05-05,2025-05-07,58.00,190.60,11163.27,Settled
TXN00002206,AC000018,SEC00085,Dividend,2025-06-16,2025-06-18,,,256.16,Settled
TXN00001371,AC000018,SEC00129,Buy,2025-07-02,2025-07-04,148.00,24.66,3674.17,Settled
TXN00002564,AC000018,,Interest,2025-09-04,2025-09-08,,,728.35,Settled
TXN00001381,AC000018,SEC00115,Dividend,2025-09-18,2025-09-22,,,475.32,Settled
TXN00001442,AC000018,SEC00032,Dividend,2025-09-30,2025-10-02,,,200.58,Settled
TXN00000358,AC000018,SEC00104,Dividend,2025-10-30,2025-11-03,,,265.18,Settled
TXN00001387,AC000018,SEC00014,Sell,2025-11-06,2025-11-10,387.00,55.87,-21660.99,Settled
TXN00001305,AC000018,,Fee,2025-11-10,2025-11-12,,,-90.64,Settled
TXN00000801,AC000040,SEC00154,Dividend,2025-10-13,2025-10-15,,,1753.12,Settled
TXN00001416,AC000040,SEC00112,Dividend,2025-10-30,2025-11-03,,,1137.99,Settled
TXN00002510,AC000040,SEC00028,Sell,2025-11-04,2025-11-06,59.00,168.20,-9981.77,Settled
TXN00002433,AC000040,SEC00073,Dividend,2025-11-25,2025-11-27,,,1088.71,Settled
TXN00002720,AC000040,SEC00125,Sell,2025-12-03,2025-12-05,63.00,178.04,-11259.35,Settled
TXN00000653,AC000013,SEC00136,Sell,2025-12-12,2025-12-16,20.00,338.22,-6782.58,Settled
TXN00002353,AC000076,SEC00057,Sell,2023-12-21,2023-12-25,153.00,197.50,-30489.17,Settled
TXN00002800,AC000076,SEC00009,Buy,2024-01-01,2024-01-03,339.00,97.03,33016.35,Settled
TXN00001234,AC000076,,Interest,2024-01-09,2024-01-11,,,4643.86,Settled
TXN00001245,AC000076,SEC00059,Buy,2024-02-21,2024-02-23,731.00,98.05,72319.32,Settled
TXN00000593,AC000076,SEC00126,Buy,2024-03-07,2024-03-11,1221.00,111.89,137684.99,Settled
TXN00001544,AC000076,SEC00115,Dividend,2024-05-10,2024-05-14,,,516.37,Settled
TXN00000524,AC000076,,Fee,2024-06-25,2024-06-27,,,-16092.84,Settled
TXN00000138,AC000076,SEC00039,Dividend,2024-10-01,2024-10-03,,,195.08,Settled
TXN00001898,AC000076,SEC00065,Dividend,2024-10-02,2024-10-04,,,152.79,Settled
TXN00002033,AC000076,SEC00165,Buy,2024-10-29,2024-10-31,407.00,32.32,13179.41,Settled
TXN00002084,AC000076,SEC00046,Buy,2024-12-02,2024-12-04,77.00,416.00,32286.82,Settled
TXN00001764,AC000076,SEC00163,Buy,2024-12-17,2024-12-19,170.00,189.08,32342.05,Settled
TXN00000326,AC000076,SEC00104,Dividend,2024-12-20,2024-12-24,,,1836.18,Settled
TXN00002173,AC000076,SEC00070,Buy,2025-01-07,2025-01-09,197.00,209.09,41302.48,Settled
TXN00001423,AC000076,SEC00062,Buy,2025-01-09,2025-01-13,321.00,99.53,32091.26,Settled
TXN00001085,AC000076,,Interest,2025-02-17,2025-02-19,,,3010.49,Settled
TXN00001019,AC000076,SEC00104,Buy,2025-02-25,2025-02-27,70.00,269.48,19050.77,Settled
TXN00001407,AC000076,SEC00023,Dividend,2025-03-04,2025-03-06,,,409.07,Settled
TXN00000065,AC000076,SEC00070,Sell,2025-04-18,2025-04-22,89.00,213.01,-19013.68,Settled
TXN00000244,AC000076,SEC00030,Dividend,2025-04-23,2025-04-25,,,1384.64,Settled
TXN00001191,AC000076,SEC00023,Sell,2025-04-23,2025-04-25,11.00,266.84,-2949.76,Settled
TXN00001042,AC000076,SEC00019,Sell,2025-05-08,2025-05-12,72.00,376.58,-27156.45,Settled
TXN00001696,AC000076,SEC00023,Dividend,2025-05-22,2025-05-26,,,1755.11,Settled
TXN00000044,AC000076,SEC00066,Sell,2025-06-04,2025-06-06,1789.00,105.65,-190354.31,Settled
TXN00000351,AC000076,SEC00150,Buy,2025-09-16,2025-09-18,365.00,62.04,22685.89,Settled
TXN00002432,AC000076,SEC00077,Buy,2025-10-07,2025-10-09,97.00,480.87,47023.57,Settled
TXN00000892,AC000076,SEC00097,Buy,2025-10-20,2025-10-22,96.00,331.11,32062.86,Settled
TXN00001856,AC000076,,Interest,2025-10-20,2025-10-22,,,1713.28,Settled
TXN00000656,AC000076,SEC00111,Buy,2025-11-04,2025-11-06,62.00,160.09,9977.16,Settled
TXN00001977,AC000076,SEC00014,Buy,2025-11-27,2025-12-01,549.00,56.45,31022.49,Settled
TXN00001135,AC000076,SEC00070,Dividend,2025-12-08,2025-12-10,,,1044.77,Settled
TXN00000647,AC000076,SEC00127,Buy,2025-12-15,2025-12-17,246.00,154.76,38334.81,Settled
TXN00002122,AC000094,SEC00131,Dividend,2024-01-26,2024-01-30,,,1449.08,Settled
TXN00001631,AC000094,,Fee,2024-03-19,2024-03-21,,,-68.44,Settled
TXN00000386,AC000094,SEC00057,Dividend,2024-05-16,2024-05-20,,,1461.35,Settled
TXN00000267,AC000094,SEC00035,Buy,2024-06-12,2024-06-14,166.00,220.16,36611.23,Settled
TXN00002157,AC000094,SEC00028,Buy,2024-06-12,2024-06-14,98.00,179.21,17723.94,Settled
TXN00001139,AC000094,SEC00055,Buy,2024-07-15,2024-07-17,11.00,110.91,1222.03,Settled
TXN00001238,AC000094,SEC00080,Sell,2024-08-26,2024-08-28,80.00,218.84,-17633.48,Settled
TXN00000536,AC000094,SEC00054,Buy,2024-09-04,2024-09-06,161.00,163.11,26320.37,Settled
TXN00000158,AC000094,SEC00066,Sell,2024-09-20,2024-09-24,585.00,105.26,-61912.04,Settled
TXN00000905,AC000094,SEC00093,Buy,2024-10-01,2024-10-03,1873.00,91.81,173481.27,Settled
TXN00000109,AC000094,SEC00119,Buy,2024-11-12,2024-11-14,24.00,369.56,8896.72,Settled
TXN00001687,AC000094,SEC00152,Dividend,2024-12-02,2024-12-04,,,254.75,Settled
TXN00001450,AC000094,SEC00168,Dividend,2025-02-03,2025-02-05,,,1958.96,Settled
TXN00001163,AC000094,SEC00104,Dividend,2025-02-04,2025-02-06,,,1181.47,Settled
TXN00001086,AC000094,SEC00149,Buy,2025-02-13,2025-02-17,277.00,81.25,22580.28,Settled
TXN00000572,AC000094,SEC00061,Dividend,2025-02-28,2025-03-04,,,1159.82,Settled
TXN00000746,AC000094,SEC00112,Sell,2025-03-10,2025-03-12,98.00,468.68,-46355.36,Settled
TXN00002159,AC000094,SEC00133,Sell,2025-03-10,2025-03-12,31.00,420.36,-13127.95,Settled
TXN00001673,AC000094,SEC00065,Sell,2025-05-06,2025-05-08,90.00,300.37,-27119.91,Settled
TXN00000651,AC000094,,Interest,2025-05-15,2025-05-19,,,4919.35,Settled
TXN00000525,AC000094,SEC00065,Sell,2025-06-16,2025-06-18,176.00,294.61,-52214.07,Settled
TXN00000883,AC000094,SEC00142,Buy,2025-06-24,2025-06-26,259.00,134.94,35165.99,Settled
TXN00001384,AC000094,,Fee,2025-07-21,2025-07-23,,,-77.89,Settled
TXN00002775,AC000094,SEC00029,Sell,2025-07-25,2025-07-29,1897.00,54.18,-102916.93,Settled
TXN00001130,AC000094,SEC00070,Sell,2025-08-05,2025-08-07,63.00,203.82,-12876.15,Settled
TXN00002581,AC000094,SEC00036,Dividend,2025-08-11,2025-08-13,,,461.74,Settled
TXN00000563,AC000094,SEC00160,Dividend,2025-08-24,2025-08-26,,,1812.27,Settled
TXN00000305,AC000094,SEC00005,Sell,2025-10-13,2025-10-15,49.00,447.26,-22048.06,Settled
TXN00001017,AC000094,SEC00169,Dividend,2025-10-27,2025-10-29,,,1037.44,Settled
TXN00001290,AC000094,SEC00045,Dividend,2025-10-30,2025-11-03,,,961.75,Settled
TXN00000809,AC000094,SEC00147,Buy,2025-11-03,2025-11-05,173.00,67.12,11721.75,Settled
TXN00001837,AC000094,SEC00149,Buy,2025-12-02,2025-12-04,29.00,79.14,2301.26,Settled
TXN00001875,AC000092,SEC00020,Sell,2023-12-18,2023-12-20,1082.00,94.75,-102962.12,Settled
TXN00001806,AC000034,SEC00122,Buy,2023-12-22,2023-12-26,80.00,368.43,29704.82,Settled
TXN00000068,AC000092,SEC00015,Buy,2024-01-07,2024-01-09,785.00,88.91,70371.17,Settled
TXN00001092,AC000034,SEC00139,Buy,2024-01-31,2024-02-02,58.00,333.77,19549.26,Settled
TXN00002723,AC000034,SEC00037,Dividend,2024-02-05,2024-02-07,,,691.58,Settled
TXN00000176,AC000034,SEC00144,Sell,2024-02-28,2024-03-01,21.00,488.77,-10280.34,Settled
TXN00000732,AC000034,SEC00161,Dividend,2024-03-01,2024-03-05,,,514.54,Settled
TXN00001780,AC000034,SEC00041,Dividend,2024-03-05,2024-03-07,,,251.92,Settled
TXN00000588,AC000092,SEC00028,Buy,2024-03-06,2024-03-08,224.00,174.00,39217.13,Settled
TXN00001504,AC000092,SEC00133,Dividend,2024-03-08,2024-03-12,,,1573.28,Settled
TXN00001930,AC000034,SEC00040,Dividend,2024-03-11,2024-03-13,,,1549.37,Settled
TXN00002370,AC000034,SEC00135,Dividend,2024-04-03,2024-04-05,,,624.32,Settled
TXN00001080,AC000092,SEC00060,Sell,2024-04-05,2024-04-09,393.00,6.35,-2520.10,Settled
TXN00002213,AC000092,SEC00050,Sell,2024-04-14,2024-04-16,156.00,125.15,-19689.28,Settled
TXN00001794,AC000092,SEC00128,Sell,2024-04-22,2024-04-24,177.00,371.07,-66119.17,Settled
TXN00000063,AC000092,SEC00067,Sell,2024-05-01,2024-05-03,22.00,232.64,-5161.30,Settled
TXN00000156,AC000034,SEC00121,Dividend,2024-05-27,2024-05-29,,,1911.73,Settled
TXN00001288,AC000034,,Fee,2024-05-31,2024-06-04,,,-79.98,Settled
TXN00000516,AC000092,SEC00084,Dividend,2024-07-16,2024-07-18,,,563.18,Settled
TXN00002661,AC000092,SEC00138,Buy,2024-08-05,2024-08-07,91.00,103.56,9477.59,Settled
TXN00002750,AC000092,SEC00056,Buy,2024-08-13,2024-08-15,214.00,30.46,6550.53,Settled
TXN00001121,AC000092,SEC00100,Buy,2024-08-26,2024-08-28,195.00,351.48,69047.41,Settled
TXN00000788,AC000092,SEC00125,Buy,2024-09-18,2024-09-20,32.00,170.00,5493.54,Settled
TXN00001596,AC000092,SEC00025,Sell,2024-10-07,2024-10-09,327.00,71.48,-23440.46,Settled
TXN00000791,AC000034,SEC00006,Buy,2024-10-17,2024-10-21,30.00,46.43,1404.67,Settled
TXN00001723,AC000092,SEC00113,Sell,2024-10-21,2024-10-23,136.00,245.90,-33669.39,Settled
TXN00001770,AC000034,SEC00163,Dividend,2024-11-08,2024-11-12,,,1340.20,Settled
TXN00002537,AC000034,,Interest,2024-11-25,2024-11-27,,,3739.49,Settled
TXN00000078,AC000092,SEC00006,Sell,2024-12-02,2024-12-04,38.00,49.56,-1888.02,Settled
TXN00000194,AC000034,SEC00126,Buy,2024-12-04,2024-12-06,983.00,114.17,112856.26,Settled
TXN00001826,AC000092,SEC00116,Buy,2024-12-09,2024-12-11,85.00,133.69,11379.73,Settled
TXN00001640,AC000092,SEC00065,Sell,2024-12-21,2024-12-24,28.00,298.73,-8404.23,Settled
TXN00000678,AC000092,SEC00131,Buy,2025-01-02,2025-01-06,1218.00,33.99,41779.02,Settled
TXN00002418,AC000092,SEC00126,Dividend,2025-01-06,2025-01-08,,,1008.20,Settled
TXN00002096,AC000034,,Interest,2025-01-20,2025-01-22,,,2098.17,Settled
TXN00002453,AC000092,,Interest,2025-02-19,2025-02-21,,,12381.27,Settled
TXN00001788,AC000034,SEC00014,Buy,2025-02-24,2025-02-26,600.00,55.40,33376.38,Settled
TXN00002731,AC000092,SEC00085,Buy,2025-02-24,2025-02-26,252.00,113.46,28730.10,Settled
TXN00000188,AC000034,SEC00099,Buy,2025-03-05,2025-03-07,17.00,224.78,3844.43,Settled
TXN00000454,AC000092,SEC00037,Buy,2025-03-11,2025-03-13,100.00,485.95,49076.65,Settled
TXN00002117,AC000092,SEC00081,Buy,2025-05-05,2025-05-07,198.00,201.21,39916.42,Settled
TXN00000624,AC000092,SEC00048,Dividend,2025-05-06,2025-05-08,,,962.68,Settled
TXN00002727,AC000034,SEC00033,Buy,2025-05-29,2025-06-02,116.00,200.52,23492.08,Settled
TXN00000432,AC000092,SEC00140,Dividend,2025-06-03,2025-06-05,,,939.67,Settled
TXN00002500,AC000034,SEC00147,Buy,2025-06-03,2025-06-05,167.00,71.63,12062.16,Settled
TXN00000421,AC000092,SEC00023,Sell,2025-06-06,2025-06-10,170.00,256.55,-43997.04,Settled
TXN00000680,AC000034,SEC00069,Sell,2025-06-30,2025-07-02,280.00,135.15,-37981.66,Settled
TXN00000935,AC000034,SEC00078,Buy,2025-07-10,2025-07-14,115.00,126.56,14625.50,Settled
TXN00002102,AC000034,SEC00070,Dividend,2025-07-10,2025-07-14,,,817.39,Settled
TXN00002588,AC000034,,Interest,2025-07-10,2025-07-14,,,4040.90,Settled
TXN00000175,AC000034,,Interest,2025-07-23,2025-07-25,,,3048.45,Settled
TXN00000996,AC000034,,Interest,2025-07-28,2025-07-30,,,245.90,Settled
TXN00001789,AC000034,,Interest,2025-08-05,2025-08-07,,,4135.44,Settled
TXN00000803,AC000092,SEC00164,Buy,2025-08-22,2025-08-26,411.00,60.34,25011.00,Settled
TXN00002244,AC000092,SEC00074,Dividend,2025-08-29,2025-09-02,,,1116.51,Settled
TXN00002563,AC000034,SEC00163,Dividend,2025-09-08,2025-09-10,,,1301.21,Settled
TXN00000372,AC000092,SEC00092,Sell,2025-09-22,2025-09-24,1206.00,72.18,-87838.13,Settled
TXN00001653,AC000034,SEC00098,Dividend,2025-09-22,2025-09-24,,,1739.55,Settled
TXN00000337,AC000092,SEC00031,Dividend,2025-10-06,2025-10-08,,,1289.07,Settled
TXN00002197,AC000092,,Interest,2025-10-07,2025-10-09,,,6689.10,Settled
TXN00000283,AC000034,,Interest,2025-10-13,2025-10-15,,,1696.10,Settled
TXN00001477,AC000092,SEC00121,Dividend,2025-10-24,2025-10-28,,,796.17,Settled
TXN00000208,AC000092,SEC00030,Buy,2025-10-26,2025-10-28,416.00,10.30,4320.65,Settled
TXN00000388,AC000034,SEC00085,Dividend,2025-11-10,2025-11-12,,,1806.29,Settled
TXN00000793,AC000092,SEC00009,Buy,2025-11-12,2025-11-14,762.00,96.37,73903.89,Settled
TXN00001050,AC000092,SEC00107,Buy,2025-11-17,2025-11-19,43.00,331.38,14307.19,Settled
TXN00000226,AC000092,,Interest,2025-12-08,2025-12-10,,,8308.65,Settled
TXN00000560,AC000092,,Fee,2025-12-08,2025-12-10,,,-41.85,Settled
TXN00002461,AC000008,SEC00122,Sell,2023-12-25,2023-12-27,59.00,382.24,-22749.35,Settled
TXN00000898,AC000077,SEC00148,Buy,2023-12-27,2023-12-29,588.00,27.91,16490.72,Settled
TXN00002239,AC000077,SEC00123,Buy,2024-01-09,2024-01-11,698.00,98.51,69256.78,Settled
TXN00001840,AC000077,SEC00051,Sell,2024-02-05,2024-02-07,236.00,96.59,-23000.70,Settled
TXN00001747,AC000008,,Interest,2024-03-13,2024-03-15,,,536.26,Settled
TXN00001963,AC000077,SEC00142,Sell,2024-04-05,2024-04-09,46.00,147.94,-6863.71,Settled
TXN00001260,AC000077,SEC00083,Buy,2024-04-08,2024-04-10,1876.00,100.63,190170.66,Settled
TXN00002165,AC000077,,Interest,2024-04-13,2024-04-16,,,4831.46,Settled
TXN00001398,AC000077,SEC00077,Sell,2024-04-19,2024-04-23,20.00,452.67,-9078.58,Settled
TXN00001189,AC000077,SEC00102,Buy,2024-05-11,2024-05-14,174.00,58.10,10127.70,Settled
TXN00001750,AC000077,SEC00077,Dividend,2024-06-10,2024-06-12,,,1822.41,Settled
TXN00000350,AC000008,SEC00060,Dividend,2024-06-26,2024-06-28,,,278.88,Settled
TXN00000660,AC000008,SEC00088,Sell,2024-08-12,2024-08-14,392.00,65.18,-25641.30,Settled
TXN00002809,AC000008,SEC00118,Dividend,2024-09-05,2024-09-09,,,622.76,Settled
TXN00000672,AC000077,SEC00123,Buy,2024-09-27,2024-10-01,1527.00,97.49,149225.29,Settled
TXN00001993,AC000077,SEC00055,Buy,2024-10-08,2024-10-10,147.00,107.84,15878.26,Settled
TXN00000964,AC000077,SEC00163,Sell,2024-10-21,2024-10-23,60.00,183.53,-11032.76,Settled
TXN00000336,AC000008,SEC00056,Dividend,2024-10-30,2024-11-01,,,1188.50,Settled
TXN00000667,AC000077,SEC00044,Buy,2024-11-14,2024-11-18,183.00,146.92,26917.44,Settled
TXN00000585,AC000008,SEC00045,Buy,2024-11-22,2024-11-26,231.00,112.79,26175.95,Settled
TXN00001774,AC000008,SEC00051,Buy,2024-12-13,2024-12-17,218.00,95.40,20989.64,Settled
TXN00001878,AC000008,SEC00074,Dividend,2024-12-21,2024-12-24,,,1185.92,Settled
TXN00001231,AC000008,SEC00073,Dividend,2025-01-20,2025-01-22,,,779.62,Settled
TXN00000517,AC000077,SEC00113,Buy,2025-01-22,2025-01-24,112.00,239.36,26977.87,Settled
TXN00001932,AC000008,SEC00110,Sell,2025-02-17,2025-02-19,12.00,388.41,-4688.02,Settled
TXN00000284,AC000008,SEC00106,Sell,2025-02-19,2025-02-21,168.00,394.18,-66609.71,Settled
TXN00002388,AC000008,,Fee,2025-02-21,2025-02-25,,,-9005.39,Settled
TXN00002011,AC000077,SEC00107,Dividend,2025-03-06,2025-03-10,,,237.27,Settled
TXN00001354,AC000077,SEC00120,Sell,2025-04-14,2025-04-16,52.00,328.25,-17119.02,Settled
TXN00000379,AC000008,SEC00086,Sell,2025-04-28,2025-04-30,114.00,152.13,-17499.57,Settled
TXN00000108,AC000008,SEC00080,Buy,2025-04-29,2025-05-01,96.00,213.19,20589.88,Settled
TXN00000240,AC000008,SEC00133,Sell,2025-05-29,2025-06-02,96.00,422.92,-40863.36,Settled
TXN00001620,AC000008,SEC00149,Dividend,2025-07-03,2025-07-07,,,1258.80,Settled
TXN00000015,AC000008,SEC00160,Buy,2025-07-04,2025-07-08,143.00,163.71,23613.01,Settled
TXN00002811,AC000077,SEC00059,Buy,2025-10-13,2025-10-15,900.00,100.20,91017.22,Settled
TXN00002569,AC000008,SEC00133,Sell,2025-11-07,2025-11-11,19.00,396.82,-7559.18,Settled
